aX,aY,aZ,gX,gY,gZ,yaw,pitch,roll
63,-40,8192,0,0,0,-0.18,0.48,42.69
63,-38,8195,-1,-1,0,-0.18,0.48,42.69
58,-29,8197,-1,0,0,-0.18,0.47,42.69
57,-19,8209,0,-1,-1,-0.18,0.47,42.69
59,-13,8207,0,-1,0,-0.18,0.47,42.69
65,-10,8203,-1,-1,0,-0.17,0.47,42.69
71,-20,8199,-1,0,0,-0.18,0.47,42.69
68,-32,8195,-1,0,-1,-0.18,0.47,42.69
71,-40,8191,-1,0,-1,-0.18,0.47,42.69
72,-45,8198,-1,0,0,-0.18,0.47,42.69
73,-42,8198,-1,0,-1,-0.18,0.47,42.69
73,-37,8204,0,-1,-1,-0.18,0.47,42.69
72,-27,8203,0,-1,-1,-0.18,0.48,42.69
71,-21,8204,0,-1,0,-0.18,0.47,42.69
67,-14,8205,0,0,0,-0.18,0.47,42.69
